path	poi	time_1	time_2	index
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	32	5	4
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	37	5	5
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	43	6	6
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	48	7	7
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	53	7	8
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	57	8	9
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	67	9	10
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	69	9	11
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	70	9	12
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	89	9	13
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	112	9	14
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	120	10	15
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	124	11	16
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	131	12	17
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	136	13	18
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	143	13	19
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	149	14	20
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	155	15	21
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	171	17	22
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	174	18	23
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	179	18	24
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	185	18	25
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	190	19	26
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	202	20	27
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	221	20	28
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	222	20	29
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	223	20	30
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	224	20	31
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	225	20	32
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	226	20	33
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	227	20	34
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	228	20	35
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	229	20	36
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	230	20	37
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	231	20	38
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	236	20	39
160516_gfpNCAPH2c1_MitoSys2\cell0010_R0004	NCAPH2	237	20	40
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	10	2	1
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	13	3	2
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	34	5	3
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	35	5	4
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	39	6	5
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	47	7	6
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	50	7	7
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	56	8	8
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	63	8	9
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	67	9	10
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	68	9	11
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	69	9	12
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	70	9	13
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	89	9	14
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	119	10	15
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	122	10	16
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	130	12	17
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	136	13	18
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	142	13	19
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	149	14	20
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	159	15	21
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	169	17	22
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	173	18	23
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	178	18	24
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	184	18	25
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	191	19	26
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	217	20	27
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	218	20	28
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	219	20	29
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	220	20	30
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	221	20	31
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	222	20	32
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	223	20	33
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	224	20	34
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	225	20	35
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	226	20	36
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	227	20	37
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	228	20	38
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	229	20	39
160516_gfpNCAPH2c1_MitoSys2\cell0012_R0002	NCAPH2	237	20	40
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	2	1	1
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	5	2	2
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	6	2	3
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	20	4	4
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	26	4	5
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	35	5	6
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	44	6	7
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	46	6	8
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	51	7	9
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	59	8	10
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	63	8	11
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	64	8	12
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	67	9	13
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	88	9	14
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	89	9	15
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	90	9	16
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	91	9	17
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	92	9	18
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	96	9	19
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	97	9	20
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	98	9	21
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	119	10	22
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	124	11	23
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	131	12	24
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	136	13	25
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	143	13	26
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	148	14	27
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	157	15	28
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	169	17	29
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	173	18	30
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	181	18	31
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	185	18	32
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	199	20	33
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	204	20	34
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	211	20	35
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	226	20	36
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	227	20	37
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	229	20	38
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	236	20	39
160516_gfpNCAPH2c1_MitoSys2\cell0017_R0007	NCAPH2	237	20	40
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	11	2	1
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	15	3	2
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	23	4	3
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	33	5	4
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	40	6	5
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	45	6	6
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	49	7	7
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	56	8	8
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	65	8	9
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	89	9	10
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	90	9	11
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	97	9	12
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	116	10	13
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	123	11	14
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	130	12	15
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	136	13	16
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	142	13	17
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	147	14	18
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	154	15	19
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	179	18	20
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	180	18	21
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	181	18	22
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	183	18	23
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	190	19	24
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	200	20	25
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	211	20	26
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	212	20	27
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	223	20	28
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	224	20	29
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	225	20	30
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	226	20	31
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	227	20	32
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	228	20	33
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	229	20	34
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	231	20	35
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	233	20	36
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	234	20	37
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	235	20	38
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	236	20	39
160516_gfpNCAPH2c1_MitoSys2\cell0025_R0007	NCAPH2	237	20	40
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	12	3	1
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	15	3	2
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	21	4	3
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	28	5	4
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	41	6	5
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	55	8	6
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	58	8	7
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	65	8	8
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	72	9	9
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	79	9	10
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	80	9	11
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	91	9	12
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	110	9	13
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	111	9	14
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	117	10	15
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	123	11	16
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	130	12	17
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	136	13	18
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	143	13	19
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	148	14	20
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	154	15	21
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	159	15	22
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	166	16	23
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	172	18	24
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	179	18	25
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	198	20	26
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	209	20	27
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	225	20	28
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	226	20	29
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	227	20	30
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	228	20	31
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	229	20	32
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	230	20	33
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	231	20	34
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	232	20	35
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	233	20	36
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	234	20	37
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	235	20	38
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	236	20	39
160516_gfpNCAPH2c1_MitoSys2\cell0026_R0005	NCAPH2	237	20	40
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	10	2	1
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	12	3	2
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	19	3	3
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	35	5	4
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	36	5	5
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	41	6	6
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	44	6	7
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	53	7	8
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	55	8	9
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	57	8	10
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	63	8	11
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	69	9	12
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	89	9	13
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	90	9	14
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	91	9	15
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	96	9	16
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	118	10	17
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	119	10	18
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	123	11	19
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	131	12	20
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	136	13	21
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	141	13	22
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	148	14	23
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	155	15	24
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	169	17	25
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	173	18	26
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	179	18	27
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	185	18	28
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	191	19	29
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	202	20	30
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	203	20	31
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	204	20	32
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	205	20	33
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	206	20	34
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	224	20	35
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	225	20	36
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	226	20	37
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	227	20	38
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	229	20	39
160516_gfpNCAPH2c1_MitoSys2\cell0029_R0003	NCAPH2	237	20	40
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	10	2	1
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	12	3	2
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	15	3	3
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	24	4	4
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	30	5	5
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	44	6	6
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	51	7	7
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	59	8	8
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	64	8	9
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	65	8	10
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	69	9	11
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	89	9	12
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	96	9	13
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	97	9	14
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	110	9	15
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	113	9	16
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	120	10	17
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	128	11	18
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	134	12	19
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	139	13	20
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	146	14	21
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	152	15	22
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	157	15	23
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	171	17	24
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	173	18	25
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	178	18	26
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	190	19	27
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	202	20	28
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	203	20	29
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	212	20	30
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	219	20	31
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	229	20	32
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	230	20	33
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	231	20	34
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	232	20	35
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	233	20	36
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	234	20	37
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	235	20	38
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	236	20	39
160517_gfpNCAPH2c1_MitoSys2\cell0008_R0010	NCAPH2	237	20	40
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	10	2	1
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	14	3	2
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	35	5	3
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	42	6	4
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	47	7	5
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	52	7	6
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	60	8	7
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	69	9	8
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	89	9	9
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	90	9	10
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	91	9	11
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	98	9	12
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	116	10	13
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	123	11	14
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	130	12	15
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	136	13	16
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	142	13	17
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	148	14	18
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	154	15	19
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	170	17	20
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	173	18	21
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	179	18	22
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	182	18	23
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	200	20	24
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	209	20	25
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	223	20	26
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	224	20	27
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	225	20	28
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	226	20	29
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	227	20	30
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	228	20	31
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	229	20	32
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	230	20	33
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	231	20	34
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	232	20	35
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	233	20	36
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	234	20	37
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	235	20	38
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	236	20	39
160517_gfpNCAPH2c1_MitoSys2\cell0011_R0006	NCAPH2	237	20	40
